,category,id,item_nm,item_price,url,img_url
606,table,825827,DILLY 딜리 라운드 좌탁,"269,000원",https://ohou.se/productions/825827/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162073073823191706.jpg?gif=1&w=480&h=480&c=c
607,table,150264,다용도테이블 2colors,"119,840원",https://ohou.se/productions/150264/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156319728301320766.jpg?gif=1&w=480&h=480&c=c
608,table,376069,리나 접이식 소파테이블(중형),"59,900원",https://ohou.se/productions/376069/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159419472806608589.jpg?gif=1&w=480&h=480&c=c
609,table,491784,북유럽 라운드 900 테이블,"39,900원",https://ohou.se/productions/491784/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160136191491492911.jpg?gif=1&w=480&h=480&c=c
610,table,613076,셀리나 라운드 테이블 중형,"29,900원",https://ohou.se/productions/613076/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161854332331809121.jpg?gif=1&w=480&h=480&c=c
611,table,739007,로이지 대리석 원형 소파 라운드 거실 테이블,"238,000원",https://ohou.se/productions/739007/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161527823390056813.jpg?gif=1&w=480&h=480&c=c
612,table,496545,노르드 LPM 리프트 테이블 1200,"119,000원",https://ohou.se/productions/496545/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1600936826_101873_1.jpg?gif=1&w=480&h=480&c=c
613,table,364389,몬스 사각 대리석 골드 사이드 소파 테이블 CNM033C,"119,000원",https://ohou.se/productions/364389/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1591860887_113836_1.jpg?gif=1&w=480&h=480&c=c
614,table,303376,코넬 시크릿 1200 리프트 소파 테이블 DWL010C,"119,000원",https://ohou.se/productions/303376/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1589276614_114427_1.jpg?gif=1&w=480&h=480&c=c
615,table,457423,라움 엔젤 화이트 스퀘어 소파 테이블 900,"118,000원",https://ohou.se/productions/457423/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159800025200129309.jpg?gif=1&w=480&h=480&c=c
616,table,371515,VI 접이식 테이블 C형,"46,900원",https://ohou.se/productions/371515/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159229419507511164.jpg?gif=1&w=480&h=480&c=c
617,table,13968,원목 원형 사이드 테이블 2size,"32,300원",https://ohou.se/productions/13968/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162976939246181664.jpg?gif=1&w=480&h=480&c=c
618,table,595046,1200 우드 접이식 좌식 거실 소파 테이블 3colors,"38,900원",https://ohou.se/productions/595046/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448037111_xCisP.jpg?gif=1&w=480&h=480&c=c
619,table,521686,크롬 실버 로우 테이블 1500,"229,000원",https://ohou.se/productions/521686/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160315626341589396.jpg?gif=1&w=480&h=480&c=c
620,table,435652,정방형 온열 테이블 코타츠 JCW-80,"174,000원",https://ohou.se/productions/435652/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159901166907090338.JPG?gif=1&w=480&h=480&c=c
621,table,40613,라버 원목 사이드테이블 2size,"29,900원",https://ohou.se/productions/40613/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159133741509797557.jpg?gif=1&w=480&h=480&c=c
622,table,252007,접이식 모던좌식테이블 (소/대),"10,900원",https://ohou.se/productions/252007/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1583308724_110806_12.jpg?gif=1&w=480&h=480&c=c
623,table,904152,다이브 750 원형 낮은 거실테이블 2colors,"55,900원",https://ohou.se/productions/904152/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162511978850874431.jpg?gif=1&w=480&h=480&c=c
624,table,798692,뤼덴 450 사이드 테이블,"109,900원",https://ohou.se/productions/798692/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1618987367_102138_1.jpg?gif=1&w=480&h=480&c=c
625,table,654146,소파테이블 마블패턴 골드다리 1000 셀프 간편조립,"109,900원",https://ohou.se/productions/654146/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1610613895_100083_12.jpg?gif=1&w=480&h=480&c=c
626,table,506603,뮤트 800 리프트업 소파테이블_바퀴형 5colors,"109,900원",https://ohou.se/productions/506603/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160256978617622467.jpg?gif=1&w=480&h=480&c=c
627,table,559678,[쿠폰할인] 라운더리 소파 사이드 테이블,"219,000원",https://ohou.se/productions/559678/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1604966470_100326_1.jpg?gif=1&w=480&h=480&c=c
628,table,148940,햄프 원목 사이드 테이블 2size,"38,900원",https://ohou.se/productions/148940/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156283533305707676.jpg?gif=1&w=480&h=480&c=c
629,table,789707,베르디 세라믹 소파테이블 소파형(실버/골드) 거실 좌탁,"172,000원",https://ohou.se/productions/789707/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161846790040876280.jpg?gif=1&w=480&h=480&c=c
630,table,594040,하임 리프트 테이블,"210,000원",https://ohou.se/productions/594040/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160683466132386575.jpg?gif=1&w=480&h=480&c=c
631,table,662841,POLABO 이동식 사이드테이블 STBM5950,"69,900원",https://ohou.se/productions/662841/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1611135919_117979_1.jpg?gif=1&w=480&h=480&c=c
632,table,437910,콜드 원목 접이식 다용도 테이블 1200,"69,900원",https://ohou.se/productions/437910/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159678520542400000.jpg?gif=1&w=480&h=480&c=c
633,table,566384,버플리 원목 1200 소파테이블 7colors,"174,000원",https://ohou.se/productions/566384/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161129673107391626.jpg?gif=1&w=480&h=480&c=c
634,table,506082,코이 접이식 원형 거실 소파 테이블 900/1100 2colors,"64,900원",https://ohou.se/productions/506082/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160256809747726951.jpeg?gif=1&w=480&h=480&c=c
635,table,438999,브룬 1200 라운드 소파테이블,"105,000원",https://ohou.se/productions/438999/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162546381075322944.jpg?gif=1&w=480&h=480&c=c
636,table,517734,한스미니좌식테이블,"69,000원",https://ohou.se/productions/517734/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160274109002384927.jpg?gif=1&w=480&h=480&c=c
637,table,555213,대리석 사각 거실 테이블 (1200x600) - 접이식 유광 블랙 다리,"69,900원",https://ohou.se/productions/555213/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162805038840270132.jpg?gif=1&w=480&h=480&c=c
638,table,363634,어시스 접이식 테이블 1200 3colors,"66,900원",https://ohou.se/productions/363634/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159532045894524469.jpg?gif=1&w=480&h=480&c=c
639,table,561145,비엔 원목 써클 티테이블,"49,900원",https://ohou.se/productions/561145/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1604995825_102071_1.jpg?gif=1&w=480&h=480&c=c
640,table,129664,GLABO 커피테이블 6040 대나무 3colors,"49,900원",https://ohou.se/productions/129664/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1559173386_116538_1.jpg?gif=1&w=480&h=480&c=c
641,table,969145,아이언피넛 자작HPL 좌식 소파 거실테이블 2color,"199,000원",https://ohou.se/productions/969145/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162877146458305461.jpg?gif=1&w=480&h=480&c=c
642,table,766888,헨델 원목 리프트업 테이블 거실 소파 탁자 1200,"219,000원",https://ohou.se/productions/766888/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161724208043740200.jpg?gif=1&w=480&h=480&c=c
643,table,54782,모티 센터테이블,"39,800원",https://ohou.se/productions/54782/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159652819638059996.jpg?gif=1&w=480&h=480&c=c
644,table,401863,합판가구 라왕합판 사각 테이블,"198,000원",https://ohou.se/productions/401863/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159421309153353725.jpg?gif=1&w=480&h=480&c=c
645,table,895645,도버 낮은 미니 티테이블 1200 (4colors),"49,000원",https://ohou.se/productions/895645/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162483930173370861.jpg?gif=1&w=480&h=480&c=c
646,table,99463,애쉴리 아라베스카토 대리석 골드/실버 거실 소파 테이블_SL043,"165,000원",https://ohou.se/productions/99463/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1551091321974_G5I.jpg?gif=1&w=480&h=480&c=c
647,table,66563,사이드테이블 서랍형 2colors,"24,300원",https://ohou.se/productions/66563/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1538637858284_P6.jpg?gif=1&w=480&h=480&c=c
648,table,51238,리버 테이블,"34,900원",https://ohou.se/productions/51238/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1530175349143_KYz3nAB6.jpg?gif=1&w=480&h=480&c=c
649,table,512959,원목 협탁 티테이블 논슬립 스펀지 증정 (2type),"63,500원",https://ohou.se/productions/512959/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1605226997_111426_1.jpg?gif=1&w=480&h=480&c=c
650,table,639572,모카브론즈 거실테이블 2colors,"99,900원",https://ohou.se/productions/639572/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161433083701067866.PNG?gif=1&w=480&h=480&c=c
651,table,37406,스칸테이블 2size 4colors,"39,900원",https://ohou.se/productions/37406/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160913267787901542.jpg?gif=1&w=480&h=480&c=c
652,table,457411,라움 엔젤 화이트 타원형 소파 테이블 1600,"188,000원",https://ohou.se/productions/457411/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159799974673851856.PNG?gif=1&w=480&h=480&c=c
653,table,555953,대리석 라운드 거실 테이블 (800x600) - 접이식 유광 블랙 다리,"47,900원",https://ohou.se/productions/555953/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160464245936132479.jpg?gif=1&w=480&h=480&c=c
654,table,174283,컴포트 리프트 테이블,"185,000원",https://ohou.se/productions/174283/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156748921468942411.jpg?gif=1&w=480&h=480&c=c
655,table,117351,대나무 원목 코보 테이블,"36,900원",https://ohou.se/productions/117351/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162674380513919289.jpg?gif=1&w=480&h=480&c=c
656,table,438566,아바스토 원목 900 접이식 테이블,"59,900원",https://ohou.se/productions/438566/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160807819782818129.jpg?gif=1&w=480&h=480&c=c
657,table,305464,몬스 원형 대리석 실버 거실 테이블 CNM044C,"179,000원",https://ohou.se/productions/305464/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1589374923_116429_1.jpg?gif=1&w=480&h=480&c=c
658,table,321347,6인용 테이블 PVC다리 대형,"44,500원",https://ohou.se/productions/321347/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1590044458_100560_12.jpg?gif=1&w=480&h=480&c=c
659,table,302115,로시 870 리프트테이블,"178,000원",https://ohou.se/productions/302115/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1589257088_100799_1.jpg?gif=1&w=480&h=480&c=c
660,table,174242,마일드 리프트 테이블,"178,000원",https://ohou.se/productions/174242/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156748844297464679.jpg?gif=1&w=480&h=480&c=c
661,table,160478,플젠 1200 소파테이블 3colors,"89,000원",https://ohou.se/productions/160478/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156593204352818919.jpg?gif=1&w=480&h=480&c=c
662,table,460191,홀로그램 레인보우 원형 아크릴테이블 450파이_SL122,"88,000원",https://ohou.se/productions/460191/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159834411003057687.jpg?gif=1&w=480&h=480&c=c
